"uri","name","genres","followers","popularity","image_url"
"spotify:artist:02rd0anEWfMtF7iMku9uor","Reba McEntire","Country",1864523,63,"https://i.scdn.co/image/ab6761610000e5ebf60fea21864b43f9bf11a09d"
"spotify:artist:2qgvmDsc4jrqbAbjq1HGM2","Rodney Atkins","Country",1862557,62,"https://i.scdn.co/image/ab6761610000e5ebe9347f2fc194f40e5afaad3d"
"spotify:artist:0xOeVMOz2fVg5BJY3N6akT","Jaden","Pop",1862201,68,"https://i.scdn.co/image/ab6761610000e5eb0376b56af63682d48579fa85"
"spotify:artist:2TI7qyDE0QfyOlnbtfDo7L","Dave Matthews Band","Pop, Rock",1860279,65,"https://i.scdn.co/image/ab6761610000e5ebc04724201a3cd1a81d7bba05"
"spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ","Aminé","Pop, Hip-Hop",1852074,71,"https://i.scdn.co/image/ab6761610000e5eb1f98760ed5b47b21eaf56e8f"
"spotify:artist:01QTIT5P1pFP3QnnFSdsJf","Lupe Fiasco","Hip-Hop",1849620,66,"https://i.scdn.co/image/ab6761610000e5eb17e0a43f3aaa0c48410c4b68"
"spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","Pop, Rock",1848995,67,"https://i.scdn.co/image/ab6761610000e5eb44829ac83c4538a8cf7e9f40"
"spotify:artist:1xU878Z1QtBldR7ru9owdU","Phoenix","Rock",1844788,66,"https://i.scdn.co/image/ab6761610000e5eb722051daeb10119e2e039724"
"spotify:artist:1eNkUXHPaXyuyC8NAgzykK","Jodeci","R&B",1841204,57,"https://i.scdn.co/image/b4600df5d140fabc3e596758c9d4c9ccc83326ba"
"spotify:artist:0hYxQe3AK5jBPCr5MumLHD","Sugarland","Country",1839224,58,"https://i.scdn.co/image/ab6761610000e5ebed9c4a676ace03ebf1f8a35f"
"spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","Pop, Rock",1835434,73,"https://i.scdn.co/image/ab6761610000e5ebb3e38a46a56a423d8f741c09"
"spotify:artist:7EK1bQADBoqbYXnT4Cqv9w","John Denver","Pop, Rock, Country",1835091,69,"https://i.scdn.co/image/ab6761610000e5eb748322a35cb459c837d5ac9e"
"spotify:artist:37M5pPGs6V1fchFJSgCguX","FINNEAS","Pop",1825213,69,"https://i.scdn.co/image/ab6761610000e5ebd1e2c2636101af74819bbe1a"
"spotify:artist:6O2zJ0tId7g07yzHtX0yap","Mobb Deep","Hip-Hop",1816970,68,"https://i.scdn.co/image/ab6761610000e5ebf85a8db4c66d84f796d2afe5"
"spotify:artist:0HthCchcL0kVLHTr113Vk1","mxmtoon","Pop",1814746,65,"https://i.scdn.co/image/ab6761610000e5ebf1e45246be6886b755e50f63"
"spotify:artist:3JFsVIxOn7STeilPICkkB2","Lamb of God","Rock",1806723,65,"https://i.scdn.co/image/ab6761610000e5ebb943a08242864dc3364a9478"
"spotify:artist:31HjiqargV4NAw4GZqUale","Ace Hood","Hip-Hop",1804785,61,"https://i.scdn.co/image/ab6761610000e5eb4d61f646972dbb1e2920af7c"
"spotify:artist:4P0dddbxPil35MNN9G2MEX","Cypress Hill","Rock, Hip-Hop",1798936,69,"https://i.scdn.co/image/ab6761610000e5ebcc9097281a479a76d696c5bf"
"spotify:artist:7w29UYBi0qsHi5RTcv3lmA","Björk","EDM",1794369,63,"https://i.scdn.co/image/ab6761610000e5ebaeb5c04fdd8ec6273850d207"
"spotify:artist:5sWHDYs0csV6RS48xBl0tH","Two Feet","Pop, Rock",1792360,72,"https://i.scdn.co/image/ab6761610000e5ebfcaa268ce48afd467463ef76"
"spotify:artist:4tujQJicOnuZRLiBFdp3Ou","Xzibit","Hip-Hop",1783370,67,"https://i.scdn.co/image/ab6761610000e5ebb04749391ab206764049c219"
"spotify:artist:1hzfo8twXdOegF3xireCYs","Milky Chance","Pop, Rock",1769663,73,"https://i.scdn.co/image/ab6761610000e5eb7c4c8abfbf97a72b2624fdf4"
"spotify:artist:6GMYJwaziB4ekv1Y6wCDWS","Soulja Boy","Pop, Hip-Hop",1768910,69,"https://i.scdn.co/image/ab6761610000e5eba0b85051b7e8ea8c9739a87e"
"spotify:artist:0JDkhL4rjiPNEp92jAgJnS","Roy Orbison","Rock",1767841,66,"https://i.scdn.co/image/ab6761610000e5eb63c7956d7de45418d7fe6b25"
"spotify:artist:6hN9F0iuULZYWXppob22Aj","Simple Minds","Rock",1759827,67,"https://i.scdn.co/image/ab6761610000e5eb10ed5b26df1c762604436c92"
"spotify:artist:2NmK5FyrQ18HOPXq1UBzqa","SWV","R&B",1757496,61,"https://i.scdn.co/image/ab6761610000e5eb2c43fa54ddf21c961d2fd6c3"
"spotify:artist:6liAMWkVf5LH7YR9yfFy1Y","Portishead","EDM",1748733,62,"https://i.scdn.co/image/05d3721739aee511a898081ab140daa7890a0120"
"spotify:artist:4salDzkGmfycRqNUbyBphh","Styx","Rock",1747238,63,"https://i.scdn.co/image/ab6761610000e5ebfef3008e708e59efaa5667ed"
"spotify:artist:6pRi6EIPXz4QJEOEsBaA0m","Chris Tomlin","Rock",1747032,67,"https://i.scdn.co/image/ab6761610000e5eb1c05838e29b323bd155cf3fb"
"spotify:artist:35GL8Cu2GKTcHzKGi75xl5","Jennifer Hudson","R&B",1746845,59,"https://i.scdn.co/image/b1a850a1f02e3d08c7c41d010b878f1abefeb006"
"spotify:artist:2pdvghEHZJtgSXZ7cvNLou","Crosby, Stills & Nash","Rock, Country",1744409,62,"https://i.scdn.co/image/b9c086901cca94cab20e8fcdc35bd79c7b39526a"
"spotify:artist:30e8DmahrEamvLbFRPdWmk","Justin Moore","Country",1737975,66,"https://i.scdn.co/image/ab6761610000e5eb01858b7bb7a0d31b53c967ea"
"spotify:artist:68kEuyFKyqrdQQLLsmiatm","Vince Staples","Hip-Hop",1735984,70,"https://i.scdn.co/image/ab6761610000e5eb53054f8bc7e0153daefe12cc"
"spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","Pop, Rock",1734228,71,"https://i.scdn.co/image/ab6761610000e5eb716bfefb3e9691631a9b2757"
"spotify:artist:7AC976RDJzL2asmZuz7qil","Yes","Rock",1732675,61,"https://i.scdn.co/image/ab6761610000e5eb59869e454c43c15971b3f480"
"spotify:artist:13ZEDW6vyBF12HYcZRr4EV","Tyler Childers","Country",1718049,77,"https://i.scdn.co/image/ab6761610000e5ebe82e67955cf6a462c26ee576"
"spotify:artist:25NQNriVT2YbSW80ILRWJa","Faith Hill","Country",1715516,64,"https://i.scdn.co/image/ab6761610000e5ebfcf4aca895932122a66211bf"
"spotify:artist:78SHxLdtysAXgywQ4vE0Oa","Bush","Rock",1715213,62,"https://i.scdn.co/image/ab6761610000e5ebd209395dc5321f4b5163aed4"
"spotify:artist:1nJvji2KIlWSseXRSlNYsC","The Velvet Underground","Rock",1705649,64,"https://i.scdn.co/image/d69c2cf10323bf08443c7d122f3a1824a760ab57"
"spotify:artist:08F3Y3SctIlsOEmKd6dnH8","Yusuf / Cat Stevens","Rock",1704417,71,"https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c"
"spotify:artist:3zTOe1BtyTkwNvYZOxXktX","Joe","R&B",1704146,65,"https://i.scdn.co/image/ab6761610000e5eb56910dd36ced0f6f3fbecacd"
"spotify:artist:1r1uxoy19fzMxunt3ONAkG","Phoebe Bridgers","Pop",1701527,80,"https://i.scdn.co/image/ab6761610000e5eb626686e362d30246e816cc5b"
"spotify:artist:56dO9zeHKuU5Gvfc2kxHNw","Chevelle","Rock",1696523,65,"https://i.scdn.co/image/ab6761610000e5eb6411cad01afe7d60b448dabc"
"spotify:artist:4DFhHyjvGYa9wxdHUjtDkc","A Perfect Circle","Rock",1689197,63,"https://i.scdn.co/image/ab6761610000e5eb41472573351dfea479a4ffba"
"spotify:artist:6twIAGnYuIT1pncMAsXnEm","Commodores","Rock",1683081,65,"https://i.scdn.co/image/ab6761610000e5eb21a213a4fe1a6f9b45d3f7f9"
"spotify:artist:6AVLthptCPhfrxlHadOBJD","Jill Scott","R&B",1683031,58,"https://i.scdn.co/image/1523c231a2f7cb0c83ecf0b6e933e6033c8b38d6"
"spotify:artist:1aSxMhuvixZ8h9dK9jIDwL","Kate Bush","Pop, Rock",1676470,71,"https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4"
"spotify:artist:3OsRAKCvk37zwYcnzRf5XF","Moby","EDM",1668781,70,"https://i.scdn.co/image/ab6761610000e5eb85e8c6cc75e2810460c84564"
"spotify:artist:4ULO7IGI3M2bo0Ap7B9h8a","Teyana Taylor","R&B",1666540,62,"https://i.scdn.co/image/ab6761610000e5eb8dabeabefec7df1a02e7d61b"
"spotify:artist:2retT7MFwHDVTeGKDdybEx","K. Michelle","R&B",1663001,50,"https://i.scdn.co/image/ab6761610000e5ebd5fcf997b744916af773195d"
"spotify:artist:4MoAOfV4ROWofLG3a3hhBN","Jon Pardi","Rock, Country",1662862,74,"https://i.scdn.co/image/ab6761610000e5eb9ab434ef1b8d8aff5fce625d"
"spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","Rock",1653346,67,"https://i.scdn.co/image/bba340d0c2aa4c9cbcbab0a4c3259d8f8e27f0d7"
"spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","Rock",1645349,70,"https://i.scdn.co/image/ab6761610000e5ebd42c6334786bfdea92beeb5d"
"spotify:artist:0vEsuISMWAKNctLlUAhSZC","Counting Crows","Pop, Rock",1637318,69,"https://i.scdn.co/image/ab6761610000e5eba6f88c86470fd6350f4a5535"
"spotify:artist:77IURH5NC56Jn09QHi76is","Bad Meets Evil","Hip-Hop",1637188,61,"https://i.scdn.co/image/570d46c60960d93990710d83a5f8012217eb7aec"
"spotify:artist:1J2VVASYAamtQ3Bt8wGgA6","Ja Rule","Pop, Hip-Hop",1630054,70,"https://i.scdn.co/image/ab6761610000e5ebb47b549b590b63e52c68b89b"
"spotify:artist:2dd5mrQZvg6SmahdgVKDzh","PSY","Hip-Hop",1622717,65,"https://i.scdn.co/image/ab6761610000e5eb24b5185226d5b7c6aa91db5a"
"spotify:artist:6APm8EjxOHSYM5B4i3vT3q","MercyMe","Rock",1621324,64,"https://i.scdn.co/image/ab6761610000e5eb46196125b56397cd4e0d9c4b"
"spotify:artist:41klVmDluQZmGGqoidNfbe","Blac Youngsta","Hip-Hop",1603986,54,"https://i.scdn.co/image/ab6761610000e5eb2031d926472e0341e0e5f0fb"
"spotify:artist:2AOt5htsbtyaHd5Eq3kl3j","Maxwell","R&B",1603946,59,"https://i.scdn.co/image/ab6761610000e5eb2642445eb34f14a17d8b8cc3"
"spotify:artist:1aWJsBQa67l72j1VT3D6Ow","Micro TDH","Hip-Hop",1602587,71,"https://i.scdn.co/image/ab6761610000e5ebd3848049ad1aea071af77b40"
"spotify:artist:6DCIj8jNaNpBz8e5oKFPtp","The Cars","Pop, Rock",1598223,67,"https://i.scdn.co/image/ccef506dcc1eafa2f44270918b3ba962e67ea3ad"
"spotify:artist:5tth2a3v0sWwV1C7bApBdX","Lil' Kim","Pop, Hip-Hop, R&B",1582814,66,"https://i.scdn.co/image/ab6761610000e5eb44f424402a1933b745019107"
"spotify:artist:16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes","Rock",1582570,61,"https://i.scdn.co/image/ab6761610000e5eb854713444dd710e1fb4a1b69"
"spotify:artist:7HL4id2U7FSDJtfKQHMgQx","Cinderella","Rock",1582381,59,"https://i.scdn.co/image/ab6761610000e5ebaa397a18bdfd4c1dd44557c9"
"spotify:artist:5bgfj5zUoWpyeVatGDjn6H","K CAMP","Hip-Hop",1580411,61,"https://i.scdn.co/image/ab6761610000e5ebae56f19c33fbd5cbcdf106f4"
"spotify:artist:2YOYua8FpudSEiB9s88IgQ","Yung Gravy","Hip-Hop",1577607,71,"https://i.scdn.co/image/ab6761610000e5eba6d406762b9766a3f5fd7831"
"spotify:artist:1XpDYCrUJnvCo9Ez6yeMWh","Tenacious D","Rock",1576841,64,"https://i.scdn.co/image/ab6761610000e5ebd4ccc31f42f0d98330c45699"
"spotify:artist:75FnCoo4FBxH5K1Rrx0k5A","The Band Perry","Country",1573252,57,"https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d"
"spotify:artist:35U9lQaRWSQISxQAB94Meo","America","Rock",1568749,68,"https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794"
"spotify:artist:1pTuR132U5b4Rizal2Pr7m","Randy Travis","Country",1565851,65,"https://i.scdn.co/image/ab6761610000e5ebf6b3b5ecaee21bec54284cdc"
"spotify:artist:2mpeljBig2IXLXRAFO9AAs","Dido","Pop, Rock",1556444,72,"https://i.scdn.co/image/ab6761610000e5eb87150e785bd32b08bf0ba550"
"spotify:artist:0RESbWvOMyua0yuyVrztJ5","Key Glock","Hip-Hop",1555243,77,"https://i.scdn.co/image/ab6761610000e5eba2659061f6b86ac03eef836a"
"spotify:artist:7kFfY4UjNdNyaeUgLIEbIF","DeJ Loaf","Hip-Hop, R&B",1553630,64,"https://i.scdn.co/image/ab6761610000e5ebaa465515228cb4dc810db8c4"
"spotify:artist:3ScY9CQxNLQei8Umvpx5g6","Fat Joe","Hip-Hop",1552820,68,"https://i.scdn.co/image/ab6761610000e5eb0611b0c36216936a143d0e25"
"spotify:artist:6XwcepfAsPhrvwziGxhwju","Pretty Ricky","Hip-Hop, R&B",1550286,56,"https://i.scdn.co/image/ab6761610000e5ebbe775c460b5cb46870921795"
"spotify:artist:7jdFEYD2LTYjfwxOdlVjmc","KALEO","Rock",1549939,69,"https://i.scdn.co/image/ab6761610000e5ebece7abde99be7145c0cbbe21"
"spotify:artist:30DhU7BDmF4PH0JVhu8ZRg","Sabrina Claudio","R&B",1546783,64,"https://i.scdn.co/image/ab6761610000e5eb28a308b41526221b5f4dcd83"
"spotify:artist:7nDsS0l5ZAzMedVRKPP8F1","Ella Henderson","Pop",1546322,75,"https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373"
"spotify:artist:3WaJSfKnzc65VDgmj2zU8B","Interpol","Rock",1543235,65,"https://i.scdn.co/image/ab6761610000e5ebc31f8e7aad462874455cf070"
"spotify:artist:4fpTMHe34LC5t3h5ztK8qu","The Carters","R&B",1538403,55,"https://i.scdn.co/image/ab6761610000e5ebeb9a74db18fea9f05d5f6d5a"
"spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","Rock",1532231,64,"https://i.scdn.co/image/8cd9a623b274a9e694aa7bae28f541d3977673ec"
"spotify:artist:7G6hXrjGpi6I7waNl4wxAk","J. Holiday","R&B",1529176,52,"https://i.scdn.co/image/e8a48dd66904570087b66f1196b900554aef78a0"
"spotify:artist:1bs7HoMkSyQwcobCpE9KpN","The Mamas & The Papas","Rock",1527199,68,"https://i.scdn.co/image/ab6761610000e5eb4626b4e3185058d73c9ec7a7"
"spotify:artist:2pSObt5Fk8izuX8ZfI3jRn","Upchurch","Country",1524441,70,"https://i.scdn.co/image/ab6761610000e5eb1180e10a1eeb78f7cac5e9cb"
"spotify:artist:1CYsQCypByMVgnv17qsSbQ","Crosby, Stills, Nash & Young","Rock, Country",1523334,60,"https://i.scdn.co/image/ab6761610000e5eb4e5018dad07ee004f171d7d3"
"spotify:artist:2N2aJ1SXQxMkhHD8C6fhYD","Millonario","Hip-Hop",1522338,68,"https://i.scdn.co/image/ab6761610000e5ebb54b209cd4863a2e83cac7b0"
"spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH","John Mellencamp","Rock, Country",1521871,66,"https://i.scdn.co/image/ab6761610000e5eb39cf2e0c338c08d5b8350053"
"spotify:artist:2cy1zPcrFcXAJTP0APWewL","Gente De Zona","Hip-Hop",1518604,70,"https://i.scdn.co/image/ab6761610000e5ebec072c97d14d97185581c359"
"spotify:artist:2S5hlvw4CMtMGswFtfdK15","Royal Blood","Rock",1517658,65,"https://i.scdn.co/image/ab6761610000e5eb027d7f808590b06dd08f7e0f"
"spotify:artist:05RZIdfz59ZW2FvFuwnmNK","K-Ci & JoJo","R&B",1515462,61,"https://i.scdn.co/image/802accab666236892f3f3bfb102323d59747b164"
"spotify:artist:7C4sUpWGlTy7IANjruj02I","Peter Gabriel","Rock",1510827,66,"https://i.scdn.co/image/ab6761610000e5eb19b6c2877e129ed5d568fc53"
"spotify:artist:0le01dl1WllSHhjEXRl4in","Tamia","R&B",1508992,62,"https://i.scdn.co/image/ab6761610000e5ebcf35587ec242fd403b683687"
"spotify:artist:4akybxRTGHJZ1DXjLhJ1qu","Kirk Franklin","R&B",1507446,63,"https://i.scdn.co/image/ab6761610000e5ebe2379d88dbe49e347d7bf643"
"spotify:artist:0SCbttzoZTnLFebDYmAWCm","Glee Cast","Pop",1505489,70,"https://i.scdn.co/image/5b5a95f260ac429405e871777e3c17c9126c30ad"
"spotify:artist:1P8IfcNKwrkQP5xJWuhaOC","LL COOL J","Hip-Hop",1501490,63,"https://i.scdn.co/image/ab6761610000e5eb76e881c71913f44a9fb81400"
"spotify:artist:0NWbwDZY1VkRqFafuQm6wk","Mike WiLL Made-It","Hip-Hop",1496111,66,"https://i.scdn.co/image/ab6761610000e5ebcf6300412921aa724a28addc"
"spotify:artist:0MlOPi3zIDMVrfA9R04Fe3","American Authors","Rock",1495366,66,"https://i.scdn.co/image/ab6761610000e5eb5e28b1947246a1928d9086f0"
"spotify:artist:7jZMxhsB8djyIbYmoiJSTs","Kiana Ledé","R&B",1494417,66,"https://i.scdn.co/image/ab6761610000e5eb15668b479bbcb9262a2d4833"
"spotify:artist:2cCUtGK9sDU2EoElnk0GNB","The National","Rock",1488611,69,"https://i.scdn.co/image/ab6761610000e5eb9699c00213f43700d61c0dbf"
"spotify:artist:4j56EQDQu5XnL7R3E9iFJT","Young the Giant","Rock",1487081,66,"https://i.scdn.co/image/ab6761610000e5eb55d7d266173722c1e09968ce"
"spotify:artist:2DzRMyWgjuMbYvt5BLbpCo","Anthony Hamilton","R&B",1483758,59,"https://i.scdn.co/image/ab6761610000e5eb1e5b3ab2f2ea0676590587ab"
"spotify:artist:5NDMothbpdpq2xHqSjrrWn","Faith Evans","R&B",1482709,65,"https://i.scdn.co/image/ab6761610000e5eb59b1c5df87253aa6bfd1f524"
"spotify:artist:1mFX1QlezK1lNPKQJkhwWb","New Edition","R&B",1481531,58,"https://i.scdn.co/image/44e1b32aa085bd943fabd36678804d3fd3b8fb67"
"spotify:artist:6Dd3NScHWwnW6obMFbl1BH","Daya","Pop",1476729,70,"https://i.scdn.co/image/ab6761610000e5eb5ce25fd2eab762a8cee5d200"
"spotify:artist:0ZUvK7zGdXLd78mQr3t1Tw","Ricky Montgomery","Pop",1471309,69,"https://i.scdn.co/image/ab6761610000e5eb2014b918adc986610c449e48"
"spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","Rock",1470238,65,"https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534"
"spotify:artist:5z2cHsOmmmWcAPNG1oEhw0","Xscape","R&B",1467240,53,"https://i.scdn.co/image/e40197aeda853d1d769828b7e89fa07c32029808"
"spotify:artist:70ZTdbPEcEugBNay4MvxfL","Bread","Rock",1465935,66,"https://i.scdn.co/image/a94fb066d16bf8bafed754f62c5b746357b661e6"
"spotify:artist:59wfkuBoNyhDMQGCljbUbA","Diddy","Pop, Hip-Hop",1459248,74,"https://i.scdn.co/image/ab6761610000e5ebfd141af2a7b8aa98ceeb4565"
"spotify:artist:2dyeCWctcFRt3Pha76ONgb","Hank Williams, Jr.","Rock, Country",1458434,66,"https://i.scdn.co/image/ab6761610000e5ebf2335981837c8ac955769cd0"
"spotify:artist:4wQ3PyMz3WwJGI5uEqHUVR","Allman Brothers Band","Rock, Country",1457775,64,"https://i.scdn.co/image/ab6772690000c46c08f5d15585b77b0cb059717b"
"spotify:artist:7kwCkEJ384PWm0UQW3hxjS","Yella Beezy","Hip-Hop",1449256,53,"https://i.scdn.co/image/ab6761610000e5eb19885a885ca44e6781163f18"
"spotify:artist:6TcnmlCSxihzWOQJ8k0rNS","Third Eye Blind","Pop, Rock",1447883,65,"https://i.scdn.co/image/ab6761610000e5eb6b1e8135b0741308a3f38ded"
"spotify:artist:4IJczjB0fJ04gs4uvP0Fli","Gym Class Heroes","Pop",1444651,70,"https://i.scdn.co/image/ab6761610000e5eb2b128023b3a465eb11c8d204"
"spotify:artist:0qSX3s5pJnAlSsgsCne8Cz","Brett Eldredge","Rock, Country",1438604,62,"https://i.scdn.co/image/ab6761610000e5ebd79029462578c60eb799225d"
"spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2","Don Henley","Rock",1437774,64,"https://i.scdn.co/image/e3bb4b09ffbf0a8f420ae14837208056cf64451e"
"spotify:artist:7A9yZMTrFZcgEWAX2kBfK6","Huey Lewis & The News","Rock",1435481,64,"https://i.scdn.co/image/ab6761610000e5eb8dfb95eb4902b28206963614"
"spotify:artist:27FGXRNruFoOdf1vP8dqcH","Cassie","R&B",1435334,65,"https://i.scdn.co/image/ab6761610000e5eb6f5af779b97c9e52d74d3743"
"spotify:artist:1WRM9i067hd2ujxxi8FI3m","Steppenwolf","Rock",1433019,63,"https://i.scdn.co/image/8208d86ed91c50bc9ffbf8f436c6e323e6bda480"
"spotify:artist:2RDOrhPqAM4jzTRCEb19qX","Sheck Wes","Pop",1430683,66,"https://i.scdn.co/image/ab6761610000e5eb1709525276c11ad492f56354"
"spotify:artist:0bdfiayQAKewqEvaU6rXCv","MØ","Pop",1428845,70,"https://i.scdn.co/image/ab6761610000e5eb903bbd69a4413930bb99d063"
"spotify:artist:3vbKDsSS70ZX9D2OcvbZmS","Beck","Rock",1426123,67,"https://i.scdn.co/image/ab6761610000e5eb917df61d55ce3ab98d43351a"
"spotify:artist:5oNgAs7j5XcBMzWv3HAnHG","DJ Drama","Hip-Hop",1419894,68,"https://i.scdn.co/image/ab6761610000e5eb53ab08562b594332034c6aca"
"spotify:artist:1Oa0bMld0A3u5OTYfMzp5h","Nate Dogg","Hip-Hop",1417621,77,"https://i.scdn.co/image/fd5d1f379a33ee26e2dfaf296bbab0970ec95ede"
"spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","Rock",1407564,66,"https://i.scdn.co/image/ab6761610000e5eb97f9f67e7af9fdf5337c1ff0"
"spotify:artist:4sb7rZNN93BSS6Gqgepo4v","Too $hort","Hip-Hop",1407501,65,"https://i.scdn.co/image/ab6761610000e5ebe1000f5b1cde8889cf4dc44b"
"spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK","Lil Jon","Hip-Hop",1406149,73,"https://i.scdn.co/image/ab6761610000e5eba12641edfc4ffbbdf58f7d15"
"spotify:artist:00tVTdpEhQQw1bqdu8RCx2","Blue Öyster Cult","Rock",1404573,63,"https://i.scdn.co/image/ab6761610000e5eba50ccc99f741a7899654bc16"
"spotify:artist:3Ayl7mCk0nScecqOzvNp6s","Jimmy Eat World","Pop, Rock",1403646,68,"https://i.scdn.co/image/ab6761610000e5eb0dc33cfd207772f8e2f6b46f"
"spotify:artist:1255GTUKNCLCTvH9ctD4cT","Dru Hill","R&B",1397594,56,"https://i.scdn.co/image/20ec81c529aabd81f6e29600423e9e7ce89b6c01"
"spotify:artist:6k0IBR0lU42s2GYpNX7kA9","Brian McKnight","R&B",1397571,60,"https://i.scdn.co/image/ab6761610000e5ebccd9085c5dbc5f5a991ae59c"
"spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf","Yellowcard","Pop",1396705,63,"https://i.scdn.co/image/ab6761610000e5eb952381a70ceeda02554ad545"
"spotify:artist:3bGXaFVQLASmDMdjjeJr8a","Montgomery Gentry","Country",1395612,60,"https://i.scdn.co/image/ab6761610000e5ebbdc3674c0d3e4e6559395460"
"spotify:artist:28ExwzUQsvgJooOI0X1mr3","Jay Rock","Hip-Hop",1390445,73,"https://i.scdn.co/image/ab6761610000e5eb02012f4390f3c8e7424766a3"
"spotify:artist:78YqeIji3mgAS2K1Maca6x","Dylan Scott","Rock, Country",1386318,65,"https://i.scdn.co/image/ab6761610000e5eb1683f0ac6fb9e519ee981508"
"spotify:artist:4TEJudQY2pXxVHPE3gD2EU","BlocBoy JB","Hip-Hop",1383219,60,"https://i.scdn.co/image/ab6761610000e5eb4f015e9322702000449c9c6f"
"spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","Rock",1379435,67,"https://i.scdn.co/image/ab6761610000e5ebaa5158dfcf3ea13614efe5d1"
"spotify:artist:45eNHdiiabvmbp4erw26rg","ILLENIUM","Pop",1377436,73,"https://i.scdn.co/image/ab6761610000e5eb81a0ab3a9a4326929a01b0f1"
"spotify:artist:1yAwtBaoHLEDWAnWR87hBT","Modest Mouse","Pop, Rock",1375320,65,"https://i.scdn.co/image/ab6761610000e5eb3ff03c042ca55bcc7e7f490e"
"spotify:artist:2hl0xAkS2AIRAu23TVMBG1","Kansas","Rock",1373718,66,"https://i.scdn.co/image/ab6761610000e5ebe924bdfec5ce73220c15cd25"
"spotify:artist:7LvoDJUNGnOrPdGRzVtOJ9","Young M.A","Hip-Hop, R&B",1373278,61,"https://i.scdn.co/image/ab6761610000e5eb9eacaaddd645e7bc1c5c7ea3"
"spotify:artist:319yZVtYM9MBGqmSQnMyY6","Carole King","Rock",1369300,63,"https://i.scdn.co/image/813fde33623cbfd065053789cf1ffb22b55efd4a"
"spotify:artist:40ZNYROS4zLfyyBSs2PGe2","Zach Bryan","Pop, Country",1366833,84,"https://i.scdn.co/image/ab6761610000e5eb4fd54df35bfcfa0fc9fc2da7"
"spotify:artist:50JJSqHUf2RQ9xsHs0KMHg","Jon Bellion","Pop",1366360,67,"https://i.scdn.co/image/ab6761610000e5ebe0c2c39a5bc940f905aa02f3"
"spotify:artist:25IG9fa7cbdmCIy3OnuH57","The Chicks","Country",1357255,68,"https://i.scdn.co/image/ab6761610000e5eb43d9d87bba466538f5c40901"
"spotify:artist:5MspMQqdVbdwP6ax3GXqum","Annie Lennox","Rock",1356651,71,"https://i.scdn.co/image/fb1b39783fdc9625bcba0837e7da9882969eaa03"
"spotify:artist:0Mz5XE0kb1GBnbLQm2VbcO","Mos Def","Hip-Hop",1355762,65,"https://i.scdn.co/image/d39cd5769332fb51014cc1cc9934c8890fcd49f7"
"spotify:artist:4ehtJnVumNf6xzSCDk8aLB","Martin Jensen","EDM",1354146,67,"https://i.scdn.co/image/ab6761610000e5eba1a6d776851111a44969301b"
"spotify:artist:0AunegKKH2ys98aLxq8G1A","Avant","R&B",1354049,55,"https://i.scdn.co/image/ab6761610000e5eb1259e5ee3f75361debe3fd4d"
"spotify:artist:3qbnxnvUqR14MJ9g8QwZJK","Lonestar","Country",1345165,60,"https://i.scdn.co/image/ab6761610000e5eb20a0d44100d2050232ac6182"
"spotify:artist:2KsP6tYLJlTBvSUxnwlVWa","Mike Posner","Pop",1343800,70,"https://i.scdn.co/image/ab6761610000e5eb5ca6c70cd9661b2eca98999f"
"spotify:artist:6y8XlgIV8BLlIg1tT1R10i","Old Dominion","Rock, Country",1343180,71,"https://i.scdn.co/image/ab6761610000e5eb419f4ed09891d23992824466"
"spotify:artist:0MeLMJJcouYXCymQSHPn8g","Sleeping At Last","Pop",1341785,69,"https://i.scdn.co/image/ab6761610000e5eb4a32bec7d51c0ca91969987e"
"spotify:artist:3z6Gk257P9jNcZbBXJNX5i","Regina Spektor","Rock",1339370,62,"https://i.scdn.co/image/ab6761610000e5eba36a9f95d59ab791d5e897e9"
"spotify:artist:4sbB4Yy6Qig51pKCIKSLw3","Jaheim","R&B",1338278,56,"https://i.scdn.co/image/f6a163462d7ef7edf6a3050d9b9a5f8d6e475306"
